date,ticker,trigger_time_et,reference_time_et,gain_pct,above_20pct_duration_min,above_10pct_duration_min,reference_price,trigger_price
2026-02-06,O:SPY260209P00677000,11:58:00,11:45:00,27.08,1,5,0.48,0.61
2026-02-06,O:SPY260209P00677000,12:17:00,12:10:00,20.0,1,5,0.45,0.54
2026-02-06,O:SPY260209P00677000,13:14:00,12:51:00,20.0,5,14,0.35,0.42
2026-02-06,O:SPY260209P00677000,15:56:00,15:50:00,26.67,19,19,0.15,0.19
2026-02-09,O:SPY260210C00691000,09:33:00,09:30:00,26.82,259,259,1.79,2.27
2026-02-09,O:SPY260210P00690000,09:50:00,09:48:00,21.57,7,11,2.04,2.48
2026-02-09,O:SPY260210P00690000,10:26:00,10:20:00,24.41,4,4,1.27,1.58
2026-02-09,O:SPY260210P00690000,12:58:00,12:12:00,24.53,4,5,0.53,0.66
2026-02-09,O:SPY260210P00690000,13:21:00,13:20:00,45.45,10,14,0.55,0.8
2026-02-09,O:SPY260210P00690000,14:52:00,14:33:00,20.51,81,83,0.39,0.47
2026-02-10,O:SPY260211C00695000,09:51:00,09:42:00,20.51,75,78,1.95,2.35
2026-02-10,O:SPY260211C00695000,11:46:00,11:22:00,22.68,1,3,1.94,2.38
2026-02-10,O:SPY260211C00695000,12:10:00,12:03:00,21.47,14,25,1.91,2.32
2026-02-10,O:SPY260211C00695000,14:01:00,13:54:00,22.66,17,52,1.28,1.57
2026-02-10,O:SPY260211C00695000,16:00:00,15:56:00,20.0,6,15,0.85,1.02
2026-02-10,O:SPY260211P00694000,09:37:00,09:31:00,29.27,13,15,2.05,2.65
2026-02-10,O:SPY260211P00694000,10:13:00,10:10:00,42.57,5,5,1.48,2.11
2026-02-10,O:SPY260211P00694000,10:24:00,10:22:00,20.67,2,3,1.5,1.81
2026-02-10,O:SPY260211P00694000,10:37:00,10:32:00,26.39,1,5,1.44,1.82
2026-02-10,O:SPY260211P00694000,10:56:00,10:46:00,30.87,1,2,1.49,1.95
2026-02-10,O:SPY260211P00694000,11:09:00,11:00:00,23.35,1,8,1.67,2.06
2026-02-10,O:SPY260211P00694000,11:22:00,11:18:00,23.03,1,3,1.78,2.19
2026-02-10,O:SPY260211P00694000,11:50:00,11:46:00,20.59,6,17,1.7,2.05
2026-02-10,O:SPY260211P00694000,13:07:00,12:47:00,21.13,188,188,1.42,1.72
2026-02-11,O:SPY260212C00694000,10:35:00,10:25:00,20.91,10,14,1.1,1.33
2026-02-11,O:SPY260212C00694000,10:52:00,10:50:00,31.3,65,69,1.15,1.51
2026-02-11,O:SPY260212C00694000,12:09:00,12:05:00,20.49,1,2,1.22,1.47
2026-02-11,O:SPY260212C00694000,12:24:00,12:15:00,24.09,32,37,1.37,1.7
2026-02-11,O:SPY260212C00694000,13:18:00,13:15:00,20.18,86,123,1.14,1.37
2026-02-11,O:SPY260212C00694000,15:39:00,15:33:00,21.15,5,12,1.04,1.26
2026-02-11,O:SPY260212C00694000,16:09:00,15:59:00,25.49,1,6,1.02,1.28
2026-02-11,O:SPY260212P00693000,09:34:00,09:32:00,27.45,397,397,1.02,1.3
2026-02-12,O:SPY260213C00694000,10:14:00,10:08:00,20.59,3,5,2.04,2.46
2026-02-12,O:SPY260213C00694000,11:36:00,11:29:00,20.93,4,10,0.43,0.52
2026-02-12,O:SPY260213C00694000,12:24:00,12:01:00,22.86,5,7,0.35,0.43
2026-02-12,O:SPY260213C00694000,13:07:00,13:00:00,22.22,2,9,0.27,0.33
2026-02-12,O:SPY260213C00694000,13:48:00,13:18:00,25.0,8,16,0.28,0.35
2026-02-12,O:SPY260213C00694000,14:46:00,14:11:00,23.08,15,22,0.26,0.32
2026-02-12,O:SPY260213C00694000,15:54:00,15:51:00,20.0,2,2,0.1,0.12
2026-02-12,O:SPY260213C00694000,16:03:00,16:01:00,20.0,2,2,0.1,0.12
2026-02-12,O:SPY260213P00693000,09:44:00,09:41:00,21.47,280,280,1.77,2.15
2026-02-17,O:SPY260218C00681000,09:37:00,09:30:00,27.37,4,6,3.58,4.56
2026-02-17,O:SPY260218C00681000,10:03:00,09:59:00,20.85,2,5,2.11,2.55
2026-02-17,O:SPY260218C00681000,10:16:00,10:11:00,22.86,6,9,2.1,2.58
2026-02-17,O:SPY260218C00681000,10:47:00,10:39:00,26.55,304,306,1.77,2.24
2026-02-17,O:SPY260218P00680000,09:43:00,09:39:00,27.63,84,86,2.57,3.28
2026-02-17,O:SPY260218P00680000,11:29:00,11:24:00,27.14,6,7,2.1,2.67
2026-02-17,O:SPY260218P00680000,12:00:00,11:55:00,20.5,70,82,2.0,2.41
2026-02-17,O:SPY260218P00680000,14:52:00,14:41:00,28.95,80,83,1.14,1.47
2026-02-18,O:SPY260219C00686000,09:38:00,09:30:00,20.28,7,10,2.17,2.61
2026-02-18,O:SPY260219C00686000,09:54:00,09:49:00,26.52,213,224,2.3,2.91
2026-02-18,O:SPY260219C00686000,15:03:00,14:57:00,21.55,1,3,1.81,2.2
2026-02-18,O:SPY260219C00686000,15:36:00,15:15:00,21.89,39,39,1.69,2.06
2026-02-18,O:SPY260219P00685000,09:48:00,09:43:00,22.4,4,6,3.17,3.88
2026-02-18,O:SPY260219P00685000,11:19:00,11:07:00,21.93,6,12,1.14,1.39
2026-02-18,O:SPY260219P00685000,11:52:00,11:32:00,20.83,12,13,1.2,1.45
2026-02-18,O:SPY260219P00685000,13:24:00,13:01:00,25.49,171,171,1.02,1.28
2026-02-19,O:SPY260220C00687000,09:44:00,09:41:00,23.59,1,1,1.95,2.41
2026-02-19,O:SPY260220C00687000,09:55:00,09:49:00,20.54,3,5,2.24,2.7
2026-02-19,O:SPY260220C00687000,10:32:00,10:29:00,22.5,17,18,2.0,2.45
2026-02-19,O:SPY260220C00687000,11:18:00,11:07:00,22.4,3,9,1.92,2.35
2026-02-19,O:SPY260220C00687000,11:54:00,11:51:00,20.71,1,7,1.4,1.69
2026-02-19,O:SPY260220C00687000,12:20:00,12:09:00,26.28,8,25,1.37,1.73
2026-02-19,O:SPY260220C00687000,13:45:00,13:21:00,22.43,51,53,1.07,1.31
2026-02-19,O:SPY260220C00687000,15:46:00,14:39:00,26.61,28,29,1.09,1.38
2026-02-19,O:SPY260220P00686000,09:45:00,09:44:00,20.48,1,2,4.15,5.0
2026-02-19,O:SPY260220P00686000,10:06:00,10:03:00,25.0,15,26,3.2,4.0
2026-02-19,O:SPY260220P00686000,10:51:00,10:38:00,23.34,3,5,3.17,3.91
2026-02-19,O:SPY260220P00686000,11:06:00,10:58:00,21.43,3,7,3.22,3.91
2026-02-19,O:SPY260220P00686000,11:28:00,11:21:00,29.19,4,6,2.98,3.85
2026-02-19,O:SPY260220P00686000,11:44:00,11:39:00,22.0,24,32,3.5,4.27
2026-02-19,O:SPY260220P00686000,12:38:00,12:23:00,22.22,1,4,3.42,4.18
2026-02-19,O:SPY260220P00686000,12:58:00,12:45:00,22.04,3,10,4.22,5.15
2026-02-19,O:SPY260220P00686000,13:18:00,13:14:00,20.0,10,22,4.2,5.04
2026-02-19,O:SPY260220P00686000,14:37:00,14:22:00,26.54,20,35,3.73,4.72
